TID	familyID	evidence	value	rank	description	note
2812	Cluster_232	DNA_abundance	335.9590715784313	0.23969252271139063	ranking based on single evidence	
2813	Cluster_232	DNA_prevalence	0.7549019607843137	0.5656883298392732	ranking based on single evidence	
2814	Cluster_232	priority_score	0.3367134006678884	0.3367134006678884	meta ranking based on multiple evidences	
2815	Cluster_1247	DNA_abundance	398.5187751960785	0.29979035639413	ranking based on single evidence	
2816	Cluster_1247	DNA_prevalence	0.6764705882352942	0.3836477987421384	ranking based on single evidence	
2817	Cluster_1247	priority_score	0.3365744492032257	0.3365744492032257	meta ranking based on multiple evidences	
2818	Cluster_1499	DNA_abundance	590.9685096078433	0.45632424877707894	ranking based on single evidence	
2819	Cluster_1499	DNA_prevalence	0.5882352941176471	0.2662473794549266	ranking based on single evidence	
2820	Cluster_1499	priority_score	0.3362853748241143	0.3362853748241143	meta ranking based on multiple evidences	
2821	Cluster_1371	DNA_abundance	562.0718183333333	0.41788958770090845	ranking based on single evidence	
2822	Cluster_1371	DNA_prevalence	0.5980392156862745	0.27882599580712786	ranking based on single evidence	
2823	Cluster_1371	priority_score	0.33447932897224164	0.33447932897224164	meta ranking based on multiple evidences	
2824	Cluster_710	DNA_abundance	366.21985600000016	0.2690426275331936	ranking based on single evidence	
2825	Cluster_710	DNA_prevalence	0.7058823529411765	0.4385045422781272	ranking based on single evidence	
2826	Cluster_710	priority_score	0.33347999758435354	0.33347999758435354	meta ranking based on multiple evidences	
2827	Cluster_1123	DNA_abundance	375.5026882352941	0.2781271837875611	ranking based on single evidence	
2828	Cluster_1123	DNA_prevalence	0.696078431372549	0.4161425576519916	ranking based on single evidence	
2829	Cluster_1123	priority_score	0.33341668433919003	0.33341668433919003	meta ranking based on multiple evidences	
2830	Cluster_1357	DNA_abundance	667.4278512156865	0.5415793151642209	ranking based on single evidence	
2831	Cluster_1357	DNA_prevalence	0.5686274509803921	0.24039133473095736	ranking based on single evidence	
2832	Cluster_1357	priority_score	0.332981741584436	0.332981741584436	meta ranking based on multiple evidences	
2833	Cluster_1290	DNA_abundance	478.5870316666668	0.35429769392033544	ranking based on single evidence	
2834	Cluster_1290	DNA_prevalence	0.6274509803921569	0.3127183787561146	ranking based on single evidence	
2835	Cluster_1290	priority_score	0.3322120859703512	0.3322120859703512	meta ranking based on multiple evidences	
2836	Cluster_1205	DNA_abundance	617.4532357843136	0.4835779175401817	ranking based on single evidence	
2837	Cluster_1205	DNA_prevalence	0.5784313725490197	0.2529699510831586	ranking based on single evidence	
2838	Cluster_1205	priority_score	0.3321730666974303	0.3321730666974303	meta ranking based on multiple evidences	
2839	Cluster_1493	DNA_abundance	499.4465539215687	0.37037037037037035	ranking based on single evidence	
2840	Cluster_1493	DNA_prevalence	0.6176470588235294	0.29979035639413	ranking based on single evidence	
2841	Cluster_1493	priority_score	0.33136368902792257	0.33136368902792257	meta ranking based on multiple evidences	
2842	Cluster_1508	DNA_abundance	548.0522113725491	0.4018169112508735	ranking based on single evidence	
2843	Cluster_1508	DNA_prevalence	0.5980392156862745	0.27882599580712786	ranking based on single evidence	
2844	Cluster_1508	priority_score	0.32920933796529467	0.32920933796529467	meta ranking based on multiple evidences	
2845	Cluster_1515	DNA_abundance	492.0420460784312	0.3640810621942697	ranking based on single evidence	
2846	Cluster_1515	DNA_prevalence	0.6176470588235294	0.29979035639413	ranking based on single evidence	
2847	Cluster_1515	priority_score	0.32882268564492995	0.32882268564492995	meta ranking based on multiple evidences	
2848	Cluster_1552	DNA_abundance	572.6771843137255	0.429769392033543	ranking based on single evidence	
2849	Cluster_1552	DNA_prevalence	0.5882352941176471	0.2662473794549266	ranking based on single evidence	
2850	Cluster_1552	priority_score	0.328799474628072	0.328799474628072	meta ranking based on multiple evidences	
2851	Cluster_1518	DNA_abundance	572.0667359803923	0.4276729559748428	ranking based on single evidence	
2852	Cluster_1518	DNA_prevalence	0.5882352941176471	0.2662473794549266	ranking based on single evidence	
2853	Cluster_1518	priority_score	0.32818408101997	0.32818408101997	meta ranking based on multiple evidences	
2854	Cluster_1231	DNA_abundance	354.74033990196074	0.25925925925925924	ranking based on single evidence	
2855	Cluster_1231	DNA_prevalence	0.7058823529411765	0.4385045422781272	ranking based on single evidence	
2856	Cluster_1231	priority_score	0.3258591591090339	0.3258591591090339	meta ranking based on multiple evidences	
2857	Cluster_1393	DNA_abundance	561.3677037254903	0.416491963661775	ranking based on single evidence	
2858	Cluster_1393	DNA_prevalence	0.5882352941176471	0.2662473794549266	ranking based on single evidence	
2859	Cluster_1393	priority_score	0.3248381538487948	0.3248381538487948	meta ranking based on multiple evidences	
2860	Cluster_105	DNA_abundance	377.0169018333334	0.2802236198462614	ranking based on single evidence	
2861	Cluster_105	DNA_prevalence	0.6764705882352942	0.3836477987421384	ranking based on single evidence	
2862	Cluster_105	priority_score	0.3238795100959947	0.3238795100959947	meta ranking based on multiple evidences	
2863	Cluster_894	DNA_abundance	400.5854987254902	0.3018867924528302	ranking based on single evidence	
2864	Cluster_894	DNA_prevalence	0.6568627450980392	0.3490566037735849	ranking based on single evidence	
2865	Cluster_894	priority_score	0.3237626469783976	0.3237626469783976	meta ranking based on multiple evidences	
2866	Cluster_200	DNA_abundance	729.4452023529414	0.6128581411600279	ranking based on single evidence	
2867	Cluster_200	DNA_prevalence	0.5490196078431373	0.2194269741439553	ranking based on single evidence	
2868	Cluster_200	priority_score	0.32315273941939343	0.32315273941939343	meta ranking based on multiple evidences	
2869	Cluster_1131	DNA_abundance	421.2408544509803	0.31795946890286514	ranking based on single evidence	
2870	Cluster_1131	DNA_prevalence	0.6372549019607843	0.32634521313766596	ranking based on single evidence	
2871	Cluster_1131	priority_score	0.32209777001656836	0.32209777001656836	meta ranking based on multiple evidences	
2872	Cluster_1395	DNA_abundance	838.0585258823526	0.6939203354297694	ranking based on single evidence	
2873	Cluster_1395	DNA_prevalence	0.5392156862745098	0.20964360587002095	ranking based on single evidence	
2874	Cluster_1395	priority_score	0.32200479602309484	0.32200479602309484	meta ranking based on multiple evidences	
2875	Cluster_759	DNA_abundance	350.38930460784303	0.2543675751222921	ranking based on single evidence	
2876	Cluster_759	DNA_prevalence	0.7058823529411765	0.4385045422781272	ranking based on single evidence	
2877	Cluster_759	priority_score	0.3219680350766279	0.3219680350766279	meta ranking based on multiple evidences	
2878	Cluster_349	DNA_abundance	296.08492480392164	0.20964360587002095	ranking based on single evidence	
2879	Cluster_349	DNA_prevalence	0.7941176470588235	0.6834381551362684	ranking based on single evidence	
2880	Cluster_349	priority_score	0.32086298363205085	0.32086298363205085	meta ranking based on multiple evidences	
2881	Cluster_651	DNA_abundance	356.3066540196079	0.2606568832983927	ranking based on single evidence	
2882	Cluster_651	DNA_prevalence	0.696078431372549	0.4161425576519916	ranking based on single evidence	
2883	Cluster_651	priority_score	0.32053933712791505	0.32053933712791505	meta ranking based on multiple evidences	
2884	Cluster_998	DNA_abundance	614.9232015686273	0.480083857442348	ranking based on single evidence	
2885	Cluster_998	DNA_prevalence	0.5686274509803921	0.24039133473095736	ranking based on single evidence	
2886	Cluster_998	priority_score	0.32036633745910326	0.32036633745910326	meta ranking based on multiple evidences	
2887	Cluster_1437	DNA_abundance	457.68209147058843	0.3424178895877009	ranking based on single evidence	
2888	Cluster_1437	DNA_prevalence	0.6176470588235294	0.29979035639413	ranking based on single evidence	
2889	Cluster_1437	priority_score	0.31968938984357714	0.31968938984357714	meta ranking based on multiple evidences	
2890	Cluster_65	DNA_abundance	571.3229552941178	0.42697414395527605	ranking based on single evidence	
2891	Cluster_65	DNA_prevalence	0.5784313725490197	0.2529699510831586	ranking based on single evidence	
2892	Cluster_65	priority_score	0.3177073794692907	0.3177073794692907	meta ranking based on multiple evidences	
2893	Cluster_1536	DNA_abundance	452.6402651960784	0.336827393431167	ranking based on single evidence	
2894	Cluster_1536	DNA_prevalence	0.6176470588235294	0.29979035639413	ranking based on single evidence	
2895	Cluster_1536	priority_score	0.31723150775405196	0.31723150775405196	meta ranking based on multiple evidences	
2896	Cluster_1543	DNA_abundance	467.46157254901976	0.3473095737246681	ranking based on single evidence	
2897	Cluster_1543	DNA_prevalence	0.6078431372549019	0.2889587700908456	ranking based on single evidence	
2898	Cluster_1543	priority_score	0.3154585584517304	0.3154585584517304	meta ranking based on multiple evidences	
2899	Cluster_1416	DNA_abundance	438.1177052941174	0.3277428371767994	ranking based on single evidence	
2900	Cluster_1416	DNA_prevalence	0.6176470588235294	0.29979035639413	ranking based on single evidence	
2901	Cluster_1416	priority_score	0.3131440471021091	0.3131440471021091	meta ranking based on multiple evidences	
2902	Cluster_788	DNA_abundance	309.3232066176471	0.22082459818308875	ranking based on single evidence	
2903	Cluster_788	DNA_prevalence	0.7450980392156863	0.5377358490566038	ranking based on single evidence	
2904	Cluster_788	priority_score	0.31308066016008623	0.31308066016008623	meta ranking based on multiple evidences	
2905	Cluster_1350	DNA_abundance	397.1677296078432	0.2983927323549965	ranking based on single evidence	
2906	Cluster_1350	DNA_prevalence	0.6372549019607843	0.32634521313766596	ranking based on single evidence	
2907	Cluster_1350	priority_score	0.3117436376057794	0.3117436376057794	meta ranking based on multiple evidences	
2908	Cluster_724	DNA_abundance	300.3220775490195	0.2138364779874214	ranking based on single evidence	
2909	Cluster_724	DNA_prevalence	0.7549019607843137	0.5656883298392732	ranking based on single evidence	
2910	Cluster_724	priority_score	0.3103552289212328	0.3103552289212328	meta ranking based on multiple evidences	
2911	Cluster_1495	DNA_abundance	473.4364561764706	0.3494060097833683	ranking based on single evidence	
2912	Cluster_1495	DNA_prevalence	0.5980392156862745	0.27882599580712786	ranking based on single evidence	
2913	Cluster_1495	priority_score	0.31015127453518115	0.31015127453518115	meta ranking based on multiple evidences	
2914	Cluster_754	DNA_abundance	613.0424762745098	0.4779874213836478	ranking based on single evidence	
2915	Cluster_754	DNA_prevalence	0.5588235294117647	0.22886093640810623	ranking based on single evidence	
2916	Cluster_754	priority_score	0.3095222550729504	0.3095222550729504	meta ranking based on multiple evidences	
2917	Cluster_1279	DNA_abundance	644.9830247058825	0.5129280223619846	ranking based on single evidence	
2918	Cluster_1279	DNA_prevalence	0.5490196078431373	0.2194269741439553	ranking based on single evidence	
2919	Cluster_1279	priority_score	0.30736526530851754	0.30736526530851754	meta ranking based on multiple evidences	
2920	Cluster_215	DNA_abundance	262.6588973823529	0.18588399720475193	ranking based on single evidence	
2921	Cluster_215	DNA_prevalence	0.8627450980392157	0.8724668064290706	ranking based on single evidence	
2922	Cluster_215	priority_score	0.30647232817449027	0.30647232817449027	meta ranking based on multiple evidences	
2923	Cluster_1273	DNA_abundance	563.351445980392	0.41998602375960864	ranking based on single evidence	
2924	Cluster_1273	DNA_prevalence	0.5686274509803921	0.24039133473095736	ranking based on single evidence	
2925	Cluster_1273	priority_score	0.305767602483186	0.305767602483186	meta ranking based on multiple evidences	
2926	Cluster_1455	DNA_abundance	522.9812863725489	0.3857442348008386	ranking based on single evidence	
2927	Cluster_1455	DNA_prevalence	0.5784313725490197	0.2529699510831586	ranking based on single evidence	
2928	Cluster_1455	priority_score	0.3055567024024148	0.3055567024024148	meta ranking based on multiple evidences	
2929	Cluster_850	DNA_abundance	347.5464038235295	0.2522711390635919	ranking based on single evidence	
2930	Cluster_850	DNA_prevalence	0.6764705882352942	0.3836477987421384	ranking based on single evidence	
2931	Cluster_850	priority_score	0.30438869306793837	0.30438869306793837	meta ranking based on multiple evidences	
2932	Cluster_553	DNA_abundance	395.73594772549023	0.2962962962962963	ranking based on single evidence	
2933	Cluster_553	DNA_prevalence	0.6274509803921569	0.3127183787561146	ranking based on single evidence	
2934	Cluster_553	priority_score	0.3042859267758866	0.3042859267758866	meta ranking based on multiple evidences	
2935	Cluster_1457	DNA_abundance	449.19858901960777	0.33403214535290005	ranking based on single evidence	
2936	Cluster_1457	DNA_prevalence	0.5980392156862745	0.27882599580712786	ranking based on single evidence	
2937	Cluster_1457	priority_score	0.3039425906403811	0.3039425906403811	meta ranking based on multiple evidences	
2938	Cluster_1522	DNA_abundance	444.6944843137255	0.3305380852550664	ranking based on single evidence	
2939	Cluster_1522	DNA_prevalence	0.5980392156862745	0.27882599580712786	ranking based on single evidence	
2940	Cluster_1522	priority_score	0.302487834900852	0.302487834900852	meta ranking based on multiple evidences	
